Time	Iteration	LossDelta	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
7.487155914306641	0	0.00052317	21.3191489362	10.2502856898	66.0	10.0	21.3191489362	10.2502856898	1002	1002
8.80326771736145	1	0.000199535	20.2549019608	9.399297298	49.0	8.0	20.2549019608	9.399297298	1033	2035
10.084033012390137	2	0.000573106	19.9019607843	7.93664843068	41.0	9.0	19.9019607843	7.93664843068	1015	3050
11.364230394363403	3	0.00085189	22.3555555556	11.0978587636	58.0	9.0	22.3555555556	11.0978587636	1006	4056
12.679255247116089	4	0.000477947	20.3529411765	11.9669864987	85.0	9.0	20.3529411765	11.9669864987	1038	5094
13.969039916992188	5	0.000260811	28.1388888889	15.250050597	69.0	10.0	28.1388888889	15.250050597	1013	6107
15.225037574768066	6	0.000813475	19.25	8.54372239177	48.0	9.0	19.25	8.54372239177	1001	7108
16.473256826400757	7	0.000373485	20.875	9.35776192972	52.0	11.0	20.875	9.35776192972	1002	8110
17.72374677658081	8	0.000546084	22.3333333333	10.2869928659	50.0	10.0	22.3333333333	10.2869928659	1005	9115
19.016889572143555	9	0.000400405	19.5769230769	8.32823315329	50.0	9.0	19.5769230769	8.32823315329	1018	10133
20.26304602622986	10	0.000343848	21.3404255319	10.7511040418	64.0	11.0	21.3404255319	10.7511040418	1003	11136
21.565511465072632	11	0.000800753	21.8913043478	10.9608557681	54.0	9.0	21.8913043478	10.9608557681	1007	12143
22.921003580093384	12	0.000202388	23.0454545455	16.1117610141	103.0	8.0	23.0454545455	16.1117610141	1014	13157
24.22046971321106	13	0.000524566	21.0625	11.9205813791	66.0	9.0	21.0625	11.9205813791	1011	14168
25.521053075790405	14	0.000210873	21.6382978723	10.4360780355	54.0	10.0	21.6382978723	10.4360780355	1017	15185
26.862120866775513	15	0.000448661	24.880952381	15.1204723738	80.0	9.0	24.880952381	15.1204723738	1045	16230
28.134406566619873	16	0.000608663	24.0714285714	13.7033066172	76.0	9.0	24.0714285714	13.7033066172	1011	17241
29.490230083465576	17	0.000412186	23.0227272727	11.1955523563	67.0	12.0	23.0227272727	11.1955523563	1013	18254
30.780810117721558	18	0.000505166	24.4146341463	11.0981774152	48.0	10.0	24.4146341463	11.0981774152	1001	19255
32.130364656448364	19	0.000246959	26.0	17.2230701776	86.0	11.0	26.0	17.2230701776	1066	20321
33.447404861450195	20	0.000440885	22.3777777778	12.2715368754	65.0	11.0	22.3777777778	12.2715368754	1007	21328
34.782654762268066	21	0.000436393	24.7142857143	14.3631236062	78.0	9.0	24.7142857143	14.3631236062	1038	22366
36.050010681152344	22	0.000338612	23.25	11.7417766195	62.0	10.0	23.25	11.7417766195	1023	23389
37.368196964263916	23	0.000426517	21.0208333333	11.1139731557	68.0	10.0	21.0208333333	11.1139731557	1009	24398
38.640358686447144	24	0.000357449	22.8863636364	13.2170962103	60.0	10.0	22.8863636364	13.2170962103	1007	25405
39.91141200065613	25	0.000417985	25.9743589744	17.0406560297	80.0	9.0	25.9743589744	17.0406560297	1013	26418
41.19537043571472	26	0.000561178	22.2888888889	11.2083742943	56.0	9.0	22.2888888889	11.2083742943	1003	27421
42.48753786087036	27	0.000365836	24.4634146341	9.87506730073	50.0	10.0	24.4634146341	9.87506730073	1003	28424
43.76617240905762	28	0.000434078	27.3783783784	20.0961894349	111.0	9.0	27.3783783784	20.0961894349	1013	29437
44.81744623184204	29	0.000552576	20.5102040816	12.3967119554	73.0	8.0	20.5102040816	12.3967119554	1005	30442
46.13005614280701	30	0.000421865	23.1818181818	13.6586182039	78.0	10.0	23.1818181818	13.6586182039	1020	31462
47.39538526535034	31	0.00048069	20.12	7.38549930607	41.0	10.0	20.12	7.38549930607	1006	32468
48.69338631629944	32	0.000559458	22.1739130435	10.2624354001	50.0	11.0	22.1739130435	10.2624354001	1020	33488
49.96257472038269	33	0.00072117	22.7954545455	10.1322606861	50.0	9.0	22.7954545455	10.1322606861	1003	34491
51.25723600387573	34	0.000544996	27.5405405405	14.6335316433	73.0	11.0	27.5405405405	14.6335316433	1019	35510
52.54372262954712	35	0.000919726	25.7435897436	16.8473051162	82.0	11.0	25.7435897436	16.8473051162	1004	36514
53.85724091529846	36	0.000617329	23.8139534884	11.1277064938	60.0	9.0	23.8139534884	11.1277064938	1024	37538
55.10350036621094	37	0.000448965	24.5853658537	11.5589171781	61.0	13.0	24.5853658537	11.5589171781	1008	38546
56.16021919250488	38	0.000560547	23.8837209302	12.7301314455	68.0	10.0	23.8837209302	12.7301314455	1027	39573
57.3796489238739	39	0.000620648	27.1891891892	15.4129426796	74.0	10.0	27.1891891892	15.4129426796	1006	40579
58.64426016807556	40	0.000576302	23.5581395349	11.3860427117	50.0	9.0	23.5581395349	11.3860427117	1013	41592
59.88586783409119	41	0.000453534	28.7428571429	12.9996546265	67.0	9.0	28.7428571429	12.9996546265	1006	42598
61.14484643936157	42	0.000731118	23.8571428571	10.3315776433	48.0	11.0	23.8571428571	10.3315776433	1002	43600
62.39261078834534	43	0.000746681	25.6666666667	12.4927329303	72.0	9.0	25.6666666667	12.4927329303	1001	44601
63.62496495246887	44	0.000517905	26.6052631579	14.3298354082	70.0	9.0	26.6052631579	14.3298354082	1011	45612
64.8644871711731	45	0.000804188	26.3947368421	14.2155205649	89.0	10.0	26.3947368421	14.2155205649	1003	46615
66.12578320503235	46	0.000728989	26.7894736842	14.3694813567	66.0	10.0	26.7894736842	14.3694813567	1018	47633
67.39437866210938	47	0.00102845	25.7948717949	12.0366523312	66.0	9.0	25.7948717949	12.0366523312	1006	48639
68.69104409217834	48	0.00115207	26.7631578947	9.83932552921	49.0	11.0	26.7631578947	9.83932552921	1017	49656
70.0412859916687	49	0.000650228	31.6666666667	13.9494035208	60.0	13.0	31.6666666667	13.9494035208	1045	50701
71.33923387527466	50	0.000375579	29.9705882353	17.6842989419	83.0	11.0	29.9705882353	17.6842989419	1019	51720
72.64522528648376	51	0.000999002	30.9090909091	16.2562130526	83.0	11.0	30.9090909091	16.2562130526	1020	52740
73.93812417984009	52	0.000906183	29.1428571429	14.4304100667	66.0	11.0	29.1428571429	14.4304100667	1020	53760
75.23444247245789	53	0.000924941	31.59375	20.6849271436	79.0	10.0	31.59375	20.6849271436	1011	54771
76.53668785095215	54	0.00116858	34.1333333333	17.0503828566	68.0	11.0	34.1333333333	17.0503828566	1024	55795
77.78874182701111	55	0.000656904	29.5	17.0815517962	84.0	10.0	29.5	17.0815517962	1003	56798
79.07419753074646	56	0.000596769	30.9090909091	15.8637448985	86.0	12.0	30.9090909091	15.8637448985	1020	57818
80.4694447517395	57	0.00012612	38.9285714286	32.5849752531	189.0	11.0	38.9285714286	32.5849752531	1090	58908
81.76654171943665	58	0.000753944	37.9259259259	18.9969313817	86.0	13.0	37.9259259259	18.9969313817	1024	59932
83.10010766983032	59	0.000519087	30.3235294118	16.3071990386	65.0	11.0	30.3235294118	16.3071990386	1031	60963
84.44673156738281	60	0.000795346	30.0	15.4716330286	80.0	10.0	30.0	15.4716330286	1050	62013
85.72114253044128	61	0.000540907	39.2307692308	16.6301572505	72.0	18.0	39.2307692308	16.6301572505	1020	63033
87.02950882911682	62	0.000916421	37.5555555556	24.531662584	105.0	9.0	37.5555555556	24.531662584	1014	64047
88.34403967857361	63	0.000436402	33.7	15.0690632312	94.0	12.0	33.7	15.0690632312	1011	65058
89.6969313621521	64	0.00109318	34.6	17.0481670569	79.0	13.0	34.6	17.0481670569	1038	66096
90.98919892311096	65	0.000878461	40.64	17.3525329563	77.0	15.0	40.64	17.3525329563	1016	67112
92.31883144378662	66	0.00110599	31.875	17.2875497107	74.0	10.0	31.875	17.2875497107	1020	68132
93.68013119697571	67	0.00065233	39.0	18.0780202128	80.0	14.0	39.0	18.0780202128	1053	69185
95.00094819068909	68	0.000793181	36.5714285714	19.0533622294	110.0	14.0	36.5714285714	19.0533622294	1024	70209
96.30371332168579	69	0.00079224	42.6666666667	18.0961935838	79.0	12.0	42.6666666667	18.0961935838	1024	71233
97.6487410068512	70	0.000332459	45.9090909091	25.0379876677	102.0	14.0	45.9090909091	25.0379876677	1010	72243
98.95957064628601	71	0.000827294	38.8076923077	24.688862688	120.0	15.0	38.8076923077	24.688862688	1009	73252
100.27410864830017	72	0.00037933	42.8333333333	22.8813364023	98.0	15.0	42.8333333333	22.8813364023	1028	74280
101.65677285194397	73	0.00102482	34.6333333333	19.1737378261	79.0	9.0	34.6333333333	19.1737378261	1039	75319
102.96703100204468	74	0.000332579	47.7619047619	29.5020657257	140.0	17.0	47.7619047619	29.5020657257	1003	76322
104.29781651496887	75	0.00079003	37.5357142857	19.1077436488	84.0	14.0	37.5357142857	19.1077436488	1051	77373
105.61997246742249	76	0.000666877	40.52	20.7963843011	116.0	10.0	40.52	20.7963843011	1013	78386
106.94484567642212	77	0.000506339	47.9047619048	26.9742465571	127.0	15.0	47.9047619048	26.9742465571	1006	79392
108.35475611686707	78	0.000544384	50.2857142857	23.8669782977	125.0	16.0	50.2857142857	23.8669782977	1056	80448
109.72072887420654	79	0.000762735	48.5238095238	25.6730710271	125.0	15.0	48.5238095238	25.6730710271	1019	81467
111.04035305976868	80	0.000973687	44.0869565217	23.1364817202	95.0	13.0	44.0869565217	23.1364817202	1014	82481
112.37183928489685	81	0.0009201	38.8461538462	18.7815218268	80.0	17.0	38.8461538462	18.7815218268	1010	83491
113.77581810951233	82	0.000861393	50.7619047619	29.4147756229	138.0	16.0	50.7619047619	29.4147756229	1066	84557
115.16599941253662	83	0.00131815	56.6842105263	28.8572760716	136.0	22.0	56.6842105263	28.8572760716	1077	85634
116.49840068817139	84	0.000684178	41.7083333333	19.7219825885	111.0	14.0	41.7083333333	19.7219825885	1001	86635
117.86099743843079	85	0.000978393	54.7368421053	28.0541620991	118.0	13.0	54.7368421053	28.0541620991	1040	87675
119.2171413898468	86	0.00111821	48.9523809524	34.003467877	134.0	14.0	48.9523809524	34.003467877	1028	88703
120.5822081565857	87	0.0011014	55.1578947368	31.3943728748	113.0	18.0	55.1578947368	31.3943728748	1048	89751
121.89242649078369	88	0.000794576	50.35	27.0652452418	127.0	11.0	50.35	27.0652452418	1007	90758
123.28889489173889	89	0.000717416	65.0625	41.1407169815	182.0	15.0	65.0625	41.1407169815	1041	91799
