Time	Iteration	LossDelta	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.497718811035156	0	0.00499916	21.8908296943	10.7468428882	72.0	8.0	21.8908296943	10.7468428882	5013	5013
18.56556797027588	1	0.00525284	23.2976744186	13.4587999806	97.0	9.0	23.2976744186	13.4587999806	5009	10022
24.23863649368286	2	0.0078392	24.4195121951	12.9332096541	82.0	9.0	24.4195121951	12.9332096541	5006	15028
29.92806625366211	3	0.00691223	24.7980295567	11.7432968432	70.0	10.0	24.7980295567	11.7432968432	5034	20062
35.73908185958862	4	0.00685501	23.5164319249	12.7774729309	82.0	9.0	23.5164319249	12.7774729309	5009	25071
41.57440376281738	5	0.0104237	26.5185185185	14.6455810164	94.0	8.0	26.5185185185	14.6455810164	5012	30083
47.28659272193909	6	0.00855255	25.3787878788	13.0717891376	70.0	9.0	25.3787878788	13.0717891376	5025	35108
53.37399220466614	7	0.00676346	23.5327102804	11.6809756322	75.0	8.0	23.5327102804	11.6809756322	5036	40144
58.48467803001404	8	0.0101032	24.6650246305	12.5962739183	77.0	9.0	24.6650246305	12.5962739183	5007	45151
64.15244555473328	9	0.00722122	24.1690821256	14.5048854215	84.0	9.0	24.1690821256	14.5048854215	5003	50154
69.72343850135803	10	0.00662231	25.7128205128	14.3469675075	113.0	9.0	25.7128205128	14.3469675075	5014	55168
75.64521503448486	11	0.0081749	28.64	15.3980184254	86.0	9.0	28.64	15.3980184254	5012	60180
81.59617567062378	12	0.0079155	26.7127659574	15.4624612973	86.0	9.0	26.7127659574	15.4624612973	5022	65202
86.52824759483337	13	0.00835991	25.9378238342	15.084091384	93.0	8.0	25.9378238342	15.084091384	5006	70208
90.25270891189575	14	0.0116901	26.0625	15.0860811263	93.0	9.0	26.0625	15.0860811263	5004	75212
94.86599683761597	15	0.00617599	27.9664804469	15.9650104292	109.0	9.0	27.9664804469	15.9650104292	5006	80218
100.66452860832214	16	0.0094738	27.4153005464	16.2451232125	110.0	9.0	27.4153005464	16.2451232125	5017	85235
106.56544923782349	17	0.00358391	24.8811881188	13.9335673673	76.0	9.0	24.8811881188	13.9335673673	5026	90261
111.94062542915344	18	0.0137329	28.3220338983	17.9633405831	141.0	9.0	28.3220338983	17.9633405831	5013	95274
117.92060732841492	19	0.0089817	26.8924731183	13.7030428813	80.0	9.0	26.8924731183	13.7030428813	5002	100276
124.02327942848206	20	0.0135269	27.8444444444	15.335442689	112.0	9.0	27.8444444444	15.335442689	5012	105288
129.88382506370544	21	0.00886154	28.4829545455	15.6840156151	106.0	11.0	28.4829545455	15.6840156151	5013	110301
135.94667077064514	22	0.00542068	29.5058823529	16.2673426221	95.0	9.0	29.5058823529	16.2673426221	5016	115317
141.84047031402588	23	0.00831223	30.6787878788	17.9669689789	112.0	9.0	30.6787878788	17.9669689789	5062	120379
147.0247504711151	24	0.00934219	29.6686390533	18.4838717138	132.0	10.0	29.6686390533	18.4838717138	5014	125393
152.92283034324646	25	0.00756454	28.7314285714	16.5561170642	124.0	10.0	28.7314285714	16.5561170642	5028	130421
158.71343231201172	26	0.00438309	28.0391061453	13.1477904036	70.0	12.0	28.0391061453	13.1477904036	5019	135440
164.65708327293396	27	0.0139198	30.5975609756	17.0882642342	109.0	9.0	30.5975609756	17.0882642342	5018	140458
170.32723379135132	28	0.0127048	31.7088607595	19.0539885181	162.0	11.0	31.7088607595	19.0539885181	5010	145468
176.29957842826843	29	0.00909996	30.7116564417	14.0528031072	76.0	10.0	30.7116564417	14.0528031072	5006	150474
182.4353733062744	30	0.0124741	30.5843373494	17.8278784116	104.0	9.0	30.5843373494	17.8278784116	5077	155551
188.47115635871887	31	0.0161171	34.3129251701	19.1577066502	118.0	10.0	34.3129251701	19.1577066502	5044	160595
193.10377311706543	32	0.0124664	31.2875	17.4475598222	117.0	9.0	31.2875	17.4475598222	5006	165601
198.98976922035217	33	0.0171452	33.9121621622	21.6990873684	149.0	10.0	33.9121621622	21.6990873684	5019	170620
204.54412722587585	34	0.015131	31.4691358025	17.736122323	98.0	10.0	31.4691358025	17.736122323	5098	175718
210.58310461044312	35	0.00751877	34.3265306122	18.1134607238	114.0	11.0	34.3265306122	18.1134607238	5046	180764
216.61604356765747	36	0.0057621	33.3311258278	19.7972243202	146.0	10.0	33.3311258278	19.7972243202	5033	185797
222.62819957733154	37	0.0154915	34.5655172414	18.2797471472	126.0	10.0	34.5655172414	18.2797471472	5012	190809
228.55923986434937	38	0.0108242	35.027972028	16.5719216808	95.0	10.0	35.027972028	16.5719216808	5009	195818
234.22446036338806	39	0.0102081	33.4933333333	16.8593185575	86.0	9.0	33.4933333333	16.8593185575	5024	200842
239.7010395526886	40	0.00702477	33.2052980132	16.6129758114	107.0	9.0	33.2052980132	16.6129758114	5014	205856
