Time	Iteration	LossDelta	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.821194410324097	0	0.00688744	22.4439461883	12.0207312193	83.0	8.0	22.4439461883	12.0207312193	5005	5005
19.53659415245056	1	0.00571918	22.536036036	12.1816602131	73.0	8.0	22.536036036	12.1816602131	5003	10008
25.623552799224854	2	0.00891304	24.9353233831	14.7584463049	95.0	8.0	24.9353233831	14.7584463049	5012	15020
32.03775930404663	3	0.0073185	24.681372549	13.5281640161	89.0	9.0	24.681372549	13.5281640161	5035	20055
38.86918830871582	4	0.0101938	26.3421052632	14.0594158668	96.0	9.0	26.3421052632	14.0594158668	5005	25060
45.305455446243286	5	0.00997448	25.7783505155	14.5285834645	90.0	8.0	25.7783505155	14.5285834645	5001	30061
51.92377066612244	6	0.0107517	26.9247311828	16.3954731224	139.0	9.0	26.9247311828	16.3954731224	5008	35069
58.368300914764404	7	0.00841427	24.8905472637	11.9874710796	71.0	9.0	24.8905472637	11.9874710796	5003	40072
64.88101625442505	8	0.010005	25.5204081633	12.5914852926	94.0	9.0	25.5204081633	12.5914852926	5002	45074
71.24241352081299	9	0.00867271	25.7989690722	14.4695128826	80.0	9.0	25.7989690722	14.4695128826	5005	50079
77.75454449653625	10	0.0123968	26.544973545	15.1599702162	123.0	9.0	26.544973545	15.1599702162	5017	55096
84.68040990829468	11	0.0112505	26.5526315789	14.6256756361	93.0	9.0	26.5526315789	14.6256756361	5045	60141
91.53968620300293	12	0.00865269	26.8723404255	14.6121736209	84.0	10.0	26.8723404255	14.6121736209	5052	65193
98.36798167228699	13	0.0110378	27.6263736264	14.9329257503	94.0	9.0	27.6263736264	14.9329257503	5028	70221
104.91110754013062	14	0.0140371	28.4659090909	15.1698331504	83.0	9.0	28.4659090909	15.1698331504	5010	75231
111.14424443244934	15	0.0108833	26.2617801047	14.0550359879	68.0	9.0	26.2617801047	14.0550359879	5016	80247
117.73531413078308	16	0.0114479	27.8	13.7357603034	96.0	10.0	27.8	13.7357603034	5004	85251
124.00609850883484	17	0.00824738	29.2034883721	17.4145551771	163.0	9.0	29.2034883721	17.4145551771	5023	90274
130.02773189544678	18	0.0114222	28.2598870056	13.6199515496	83.0	9.0	28.2598870056	13.6199515496	5002	95276
136.86857438087463	19	0.00884056	29.2093023256	16.4027197681	125.0	10.0	29.2093023256	16.4027197681	5024	100300
143.717378616333	20	0.0115681	30.2530120482	18.2402595716	127.0	9.0	30.2530120482	18.2402595716	5022	105322
150.04060983657837	21	0.0121355	30.6060606061	15.8614061701	79.0	10.0	30.6060606061	15.8614061701	5050	110372
156.51698279380798	22	0.010169	28.1061452514	14.4409766225	92.0	11.0	28.1061452514	14.4409766225	5031	115403
163.15170550346375	23	0.00995731	29.4176470588	13.6237999059	83.0	11.0	29.4176470588	13.6237999059	5001	120404
169.79666209220886	24	0.0125799	30.0238095238	14.9327669353	93.0	9.0	30.0238095238	14.9327669353	5044	125448
176.21641516685486	25	0.0097456	30.7239263804	16.4552892437	100.0	10.0	30.7239263804	16.4552892437	5008	130456
182.36465334892273	26	0.00718975	30.8950617284	16.5079883486	92.0	9.0	30.8950617284	16.5079883486	5005	135461
188.97681593894958	27	0.013032	31.248447205	17.3867340934	113.0	10.0	31.248447205	17.3867340934	5031	140492
195.3294017314911	28	0.0154171	33.8513513514	20.1411790312	131.0	9.0	33.8513513514	20.1411790312	5010	145502
202.11702013015747	29	0.0132637	31.3726708075	18.2419283182	109.0	10.0	31.3726708075	18.2419283182	5051	150553
208.72963428497314	30	0.0106306	31.0683229814	15.0828454338	105.0	9.0	31.0683229814	15.0828454338	5002	155555
214.9181683063507	31	0.0157824	36.1151079137	19.2125854797	100.0	11.0	36.1151079137	19.2125854797	5020	160575
221.60740494728088	32	0.0104322	34.4726027397	19.1365658753	122.0	11.0	34.4726027397	19.1365658753	5033	165608
228.2966663837433	33	0.0141277	35.9078014184	19.836173243	148.0	9.0	35.9078014184	19.836173243	5063	170671
234.85810446739197	34	0.0131273	34.7054794521	17.9562511755	98.0	10.0	34.7054794521	17.9562511755	5067	175738
241.2880880832672	35	0.0128345	33.8108108108	15.9523578497	87.0	10.0	33.8108108108	15.9523578497	5004	180742
247.81764030456543	36	0.00918674	35.0416666667	17.2227542481	108.0	13.0	35.0416666667	17.2227542481	5046	185788
253.5385615825653	37	0.0170546	35.5886524823	17.9921460099	111.0	10.0	35.5886524823	17.9921460099	5018	190806
259.5879900455475	38	0.0103302	34.5034482759	16.8772951493	96.0	11.0	34.5034482759	16.8772951493	5003	195809
265.9406785964966	39	0.0116796	39.4296875	18.5045111028	116.0	11.0	39.4296875	18.5045111028	5047	200856
272.23532485961914	40	0.0102854	36.5912408759	18.1878096435	100.0	12.0	36.5912408759	18.1878096435	5013	205869
278.98594880104065	41	0.0126743	38.0378787879	17.7026814024	110.0	10.0	38.0378787879	17.7026814024	5021	210890
285.88883662223816	42	0.0153027	40.5806451613	23.6541262765	171.0	12.0	40.5806451613	23.6541262765	5032	215922
292.5344138145447	43	0.0123625	37.2296296296	19.8535156848	127.0	11.0	37.2296296296	19.8535156848	5026	220948
299.3617830276489	44	0.012043	38.5307692308	18.3303818675	113.0	12.0	38.5307692308	18.3303818675	5009	225957
304.23184275627136	45	0.0145359	42.1092436975	18.7561933372	115.0	13.0	42.1092436975	18.7561933372	5011	230968
311.09951519966125	46	0.0128174	39.9527559055	17.0796458812	99.0	12.0	39.9527559055	17.0796458812	5074	236042
318.0875151157379	47	0.0122509	42.3193277311	19.6844573645	115.0	12.0	42.3193277311	19.6844573645	5036	241078
324.9389023780823	48	0.0140133	43.9304347826	18.9904881175	113.0	13.0	43.9304347826	18.9904881175	5052	246130
330.9542512893677	49	0.0125618	41.85	19.2178953062	115.0	12.0	41.85	19.2178953062	5022	251152
336.1651682853699	50	0.0187263	49.5445544554	24.7031984751	143.0	16.0	49.5445544554	24.7031984751	5004	256156
342.7044174671173	51	0.0106983	45.1171171171	23.152350391	165.0	12.0	45.1171171171	23.152350391	5008	261164
349.2678380012512	52	0.0124226	42.8974358974	21.7869970691	149.0	11.0	42.8974358974	21.7869970691	5019	266183
355.7082417011261	53	0.011652	45.6909090909	20.216440409	128.0	16.0	45.6909090909	20.216440409	5026	271209
362.4936378002167	54	0.0185242	46.7037037037	27.2159604791	200.0	14.0	46.7037037037	27.2159604791	5044	276253
369.0037622451782	55	0.0153923	45.9357798165	22.8634860648	142.0	12.0	45.9357798165	22.8634860648	5007	281260
374.39772510528564	56	0.0104904	47.8571428571	23.4197428197	130.0	12.0	47.8571428571	23.4197428197	5025	286285
381.0204565525055	57	0.0101728	43.1637931034	18.3603508181	104.0	11.0	43.1637931034	18.3603508181	5007	291292
387.7271912097931	58	0.00881577	50.0495049505	22.3772233201	133.0	13.0	50.0495049505	22.3772233201	5055	296347
394.1148600578308	59	0.0132627	43.2586206897	18.3360022199	117.0	13.0	43.2586206897	18.3360022199	5018	301365
400.9586720466614	60	0.00702667	49.6666666667	24.6203858356	200.0	17.0	49.6666666667	24.6203858356	5066	306431
407.68956875801086	61	0.00871086	46.6330275229	20.6853494006	128.0	18.0	46.6330275229	20.6853494006	5083	311514
414.29358315467834	62	0.0147514	50.54	22.1415536944	144.0	17.0	50.54	22.1415536944	5054	316568
421.0681402683258	63	0.00932312	51.1836734694	24.0655342248	158.0	15.0	51.1836734694	24.0655342248	5016	321584
428.1004173755646	64	0.0114346	52.40625	22.7653694077	119.0	19.0	52.40625	22.7653694077	5031	326615
434.0085868835449	65	0.0107689	50.22	20.5929988103	111.0	10.0	50.22	20.5929988103	5022	331637
440.85514521598816	66	0.00611687	49.5841584158	23.845321407	177.0	15.0	49.5841584158	23.845321407	5008	336645
447.5466227531433	67	0.00718117	47.5377358491	21.6717251354	109.0	11.0	47.5377358491	21.6717251354	5039	341684
454.33240246772766	68	0.0107384	53.8387096774	23.5711187971	169.0	16.0	53.8387096774	23.5711187971	5007	346691
460.88349437713623	69	0.00955009	53.585106383	26.669134911	194.0	14.0	53.585106383	26.669134911	5037	351728
467.3341369628906	70	0.0113068	54.9892473118	23.6186069457	128.0	13.0	54.9892473118	23.6186069457	5114	356842
474.3230867385864	71	0.0131016	54.1505376344	24.6083062455	156.0	14.0	54.1505376344	24.6083062455	5036	361878
481.1609470844269	72	0.00580215	54.7717391304	24.434519088	125.0	18.0	54.7717391304	24.434519088	5039	366917
487.84737038612366	73	0.00938606	54.6195652174	23.1670879704	155.0	17.0	54.6195652174	23.1670879704	5025	371942
494.5684931278229	74	0.0103321	56.3370786517	24.9087971555	170.0	23.0	56.3370786517	24.9087971555	5014	376956
501.5340783596039	75	0.00808144	55.956043956	23.5460325805	144.0	19.0	55.956043956	23.5460325805	5092	382048
