Time	Iteration	LossDelta	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.572503328323364	0	0.00870895	20.04	9.17814796133	53.0	10.0	20.04	9.17814796133	1002	1002
9.722662925720215	1	0.00554371	20.4489795918	6.33442562024	40.0	10.0	20.4489795918	6.33442562024	1002	2004
10.900259494781494	2	0.0066433	19.8823529412	8.16411819098	43.0	9.0	19.8823529412	8.16411819098	1014	3018
12.142246007919312	3	0.00787926	21.4680851064	9.58911409355	56.0	9.0	21.4680851064	9.58911409355	1009	4027
13.409655094146729	4	0.0138264	19.8235294118	10.7916196287	58.0	9.0	19.8235294118	10.7916196287	1011	5038
14.616442441940308	5	0.00361633	19.4423076923	8.36295278535	47.0	10.0	19.4423076923	8.36295278535	1011	6049
15.80866026878357	6	0.00339508	20.4693877551	10.0389080649	54.0	10.0	20.4693877551	10.0389080649	1003	7052
17.074665307998657	7	0.00735855	18.7962962963	9.14366736869	51.0	8.0	18.7962962963	9.14366736869	1015	8067
18.302987098693848	8	-0.000229836	18.0	8.35164654425	52.0	8.0	18.0	8.35164654425	1008	9075
19.54080843925476	9	0.00662613	20.3	10.503808833	65.0	9.0	20.3	10.503808833	1015	10090
20.78888487815857	10	0.00588799	21.5106382979	10.5747035378	57.0	9.0	21.5106382979	10.5747035378	1011	11101
22.00791072845459	11	0.00117016	17.6842105263	6.92353700991	43.0	8.0	17.6842105263	6.92353700991	1008	12109
23.26380729675293	12	9.44138e-05	18.8333333333	7.66122995637	44.0	9.0	18.8333333333	7.66122995637	1017	13126
24.534321308135986	13	0.00278759	18.4	7.93060813901	43.0	10.0	18.4	7.93060813901	1012	14138
25.799325466156006	14	0.00908852	20.96	11.2088536434	67.0	10.0	20.96	11.2088536434	1048	15186
27.048062562942505	15	0.000427246	20.9375	10.0195771908	47.0	9.0	20.9375	10.0195771908	1005	16191
28.308043003082275	16	0.0059166	20.4693877551	9.86873446969	48.0	9.0	20.4693877551	9.86873446969	1003	17194
