Time	Iteration	LossDelta	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
11.172001600265503	0	0.000651136	21.7142857143	11.3882948294	89.0	9.0	21.7142857143	11.3882948294	5016	5016
17.184826612472534	1	0.000579386	20.4372469636	10.0228034188	61.0	8.0	20.4372469636	10.0228034188	5048	10064
23.30336904525757	2	0.000517469	20.9288702929	10.9528832671	75.0	9.0	20.9288702929	10.9528832671	5002	15066
29.204745054244995	3	0.000563648	20.925	11.0428427047	77.0	9.0	20.925	11.0428427047	5022	20088
34.64129567146301	4	0.000500247	20.3577235772	9.2090712448	62.0	9.0	20.3577235772	9.2090712448	5008	25096
40.13890027999878	5	0.000542698	22.3705357143	12.3343027656	91.0	9.0	22.3705357143	12.3343027656	5011	30107
45.32214426994324	6	0.000436451	21.2415254237	12.4289903477	87.0	8.0	21.2415254237	12.4289903477	5013	35120
51.62993097305298	7	0.000316834	22.2711111111	10.6044984631	63.0	9.0	22.2711111111	10.6044984631	5011	40131
56.65277123451233	8	0.00048288	22.8493150685	13.1082649165	108.0	9.0	22.8493150685	13.1082649165	5004	45135
63.03285002708435	9	0.000488149	22.8949771689	11.9034518755	68.0	8.0	22.8949771689	11.9034518755	5014	50149
69.41454529762268	10	0.000292277	21.7956521739	11.7487086528	79.0	8.0	21.7956521739	11.7487086528	5013	55162
75.71107244491577	11	0.000341024	22.5945945946	11.9525174538	74.0	8.0	22.5945945946	11.9525174538	5016	60178
82.07590532302856	12	0.000396605	21.6666666667	10.429174309	64.0	9.0	21.6666666667	10.429174309	5005	65183
88.42432618141174	13	0.000336993	22.2300884956	12.1567992189	72.0	8.0	22.2300884956	12.1567992189	5024	70207
94.7508270740509	14	0.000405463	21.8995633188	11.5461273411	75.0	8.0	21.8995633188	11.5461273411	5015	75222
100.98183631896973	15	0.000528126	23.0779816514	12.2034876786	73.0	8.0	23.0779816514	12.2034876786	5031	80253
107.13267970085144	16	0.000345001	23.6179245283	11.879515405	88.0	9.0	23.6179245283	11.879515405	5007	85260
113.53987312316895	17	0.000422879	24.612745098	14.5343418311	83.0	10.0	24.612745098	14.5343418311	5021	90281
119.79252862930298	18	0.000410946	22.7590909091	11.4796721164	84.0	8.0	22.7590909091	11.4796721164	5007	95288
126.16209959983826	19	0.000379724	23.6037735849	12.5093770453	86.0	9.0	23.6037735849	12.5093770453	5004	100292
132.52124500274658	20	0.00058906	21.6094420601	10.2218858081	69.0	9.0	21.6094420601	10.2218858081	5035	105327
138.8823161125183	21	0.000460461	22.1902654867	13.0923909848	113.0	8.0	22.1902654867	13.0923909848	5015	110342
145.28656649589539	22	0.00048398	23.8571428571	14.7689691238	104.0	9.0	23.8571428571	14.7689691238	5010	115352
151.6446783542633	23	0.000357792	24.3883495146	16.3206540237	106.0	8.0	24.3883495146	16.3206540237	5024	120376
158.00455617904663	24	0.000535082	23.8428571429	11.9681749187	75.0	9.0	23.8428571429	11.9681749187	5007	125383
164.30512404441833	25	0.000459434	22.7636363636	14.4903900899	101.0	8.0	22.7636363636	14.4903900899	5008	130391
170.64277410507202	26	0.000498641	24.4292682927	13.7511373171	83.0	9.0	24.4292682927	13.7511373171	5008	135399
176.9818468093872	27	0.000585691	23.5962441315	12.2285122445	80.0	9.0	23.5962441315	12.2285122445	5026	140425
183.382071018219	28	0.000575656	26.2864583333	15.3108833826	85.0	9.0	26.2864583333	15.3108833826	5047	145472
189.79641389846802	29	0.00054281	26.3684210526	14.6053722139	91.0	9.0	26.3684210526	14.6053722139	5010	150482
196.14253664016724	30	0.000506626	25.5765306122	13.3687596621	80.0	9.0	25.5765306122	13.3687596621	5013	155495
202.59022760391235	31	0.000637331	24.8235294118	15.5130632901	119.0	8.0	24.8235294118	15.5130632901	5064	160559
208.97034573554993	32	0.000678722	26.8021390374	15.3869308988	95.0	9.0	26.8021390374	15.3869308988	5012	165571
215.34978556632996	33	0.000583325	24.8366336634	14.470798337	123.0	9.0	24.8366336634	14.470798337	5017	170588
221.7968888282776	34	0.000613106	25.6461538462	14.9049268425	120.0	10.0	25.6461538462	14.9049268425	5001	175589
228.12065291404724	35	0.000427405	27.4835164835	16.0547570146	117.0	8.0	27.4835164835	16.0547570146	5002	180591
234.52770376205444	36	0.000677679	26.2460732984	13.7862201774	77.0	9.0	26.2460732984	13.7862201774	5013	185604
240.9207444190979	37	0.000731226	26.3421052632	16.0936017293	107.0	8.0	26.3421052632	16.0936017293	5005	190609
247.14458656311035	38	0.000784809	25.03	14.0484554311	88.0	8.0	25.03	14.0484554311	5006	195615
253.468403339386	39	0.000689711	27.7458563536	15.3158837481	81.0	9.0	27.7458563536	15.3158837481	5022	200637
259.9925928115845	40	0.000681255	26.7553191489	15.3114379234	105.0	8.0	26.7553191489	15.3114379234	5030	205667
266.46702766418457	41	0.00075556	26.9679144385	13.8045577777	78.0	8.0	26.9679144385	13.8045577777	5043	210710
272.88752007484436	42	0.00078843	28.2078651685	15.3793435426	105.0	8.0	28.2078651685	15.3793435426	5021	215731
279.45994544029236	43	0.00073966	26.8288770053	14.2855755499	87.0	10.0	26.8288770053	14.2855755499	5017	220748
286.0549898147583	44	0.000708896	28.0391061453	16.188955173	106.0	9.0	28.0391061453	16.188955173	5019	225767
292.6591281890869	45	0.00073663	29.6449704142	13.626613845	68.0	9.0	29.6449704142	13.626613845	5010	230777
299.21337509155273	46	0.000836575	29.3742690058	16.1419229678	103.0	9.0	29.3742690058	16.1419229678	5023	235800
305.8539345264435	47	0.000702726	27.3770491803	15.5614388912	112.0	10.0	27.3770491803	15.5614388912	5010	240810
312.3567941188812	48	0.000669906	31.4842767296	18.1030784921	106.0	9.0	31.4842767296	18.1030784921	5006	245816
318.8798143863678	49	0.0009347	29.1676300578	16.1334999067	95.0	10.0	29.1676300578	16.1334999067	5046	250862
325.3623356819153	50	0.000608578	33.644295302	18.9549355459	132.0	9.0	33.644295302	18.9549355459	5013	255875
331.77647709846497	51	0.000733934	29.6686390533	15.6200151882	82.0	10.0	29.6686390533	15.6200151882	5014	260889
338.30998492240906	52	0.000351001	33.7866666667	21.8850288757	189.0	9.0	33.7866666667	21.8850288757	5068	265957
344.703408241272	53	0.000600565	31.8164556962	16.2946906813	106.0	11.0	31.8164556962	16.2946906813	5027	270984
351.11221837997437	54	0.000673918	32.3012820513	17.9933819286	101.0	10.0	32.3012820513	17.9933819286	5039	276023
357.69056701660156	55	0.000756663	35.3309859155	22.9183246171	115.0	9.0	35.3309859155	22.9183246171	5017	281040
364.1306822299957	56	0.000503515	34.2739726027	18.1241988195	119.0	9.0	34.2739726027	18.1241988195	5004	286044
370.5938365459442	57	0.000657059	33.7972972973	19.794539057	119.0	10.0	33.7972972973	19.794539057	5002	291046
377.13125824928284	58	0.000620254	35.8226950355	21.0703932273	131.0	9.0	35.8226950355	21.0703932273	5051	296097
383.5592112541199	59	0.000606269	35.524822695	21.2374557252	139.0	9.0	35.524822695	21.2374557252	5009	301106
390.02472472190857	60	0.000705337	34.1360544218	18.1541545088	96.0	11.0	34.1360544218	18.1541545088	5018	306124
396.463365316391	61	0.000494249	33.7046979866	19.0694609348	126.0	9.0	33.7046979866	19.0694609348	5022	311146
402.95762944221497	62	0.000667102	37.6390977444	21.1266636026	111.0	8.0	37.6390977444	21.1266636026	5006	316152
409.4755129814148	63	0.000660096	36.0287769784	20.5328101873	125.0	13.0	36.0287769784	20.5328101873	5008	321160
416.0253255367279	64	0.000692438	36.0571428571	19.7153933436	124.0	11.0	36.0571428571	19.7153933436	5048	326208
422.65512585639954	65	0.000611654	38.4318181818	21.5481114907	119.0	11.0	38.4318181818	21.5481114907	5073	331281
429.1196596622467	66	0.000782492	34.3630136986	16.9793912701	96.0	10.0	34.3630136986	16.9793912701	5017	336298
435.7290322780609	67	0.000712564	37.671641791	20.1815550927	105.0	10.0	37.671641791	20.1815550927	5048	341346
442.3719072341919	68	0.000624008	39.0387596899	20.7167696371	115.0	12.0	39.0387596899	20.7167696371	5036	346382
448.9771399497986	69	0.000667091	37.2888888889	21.548864941	120.0	10.0	37.2888888889	21.548864941	5034	351416
455.59170484542847	70	0.000582409	40.128	21.7641819511	134.0	11.0	40.128	21.7641819511	5016	356432
462.24949645996094	71	0.000666707	39.1484375	22.4635433271	133.0	10.0	39.1484375	22.4635433271	5011	361443
468.8617568016052	72	0.000705559	40.144	21.5579976807	137.0	10.0	40.144	21.5579976807	5018	366461
475.4179439544678	73	0.000945391	39.4803149606	21.2920636554	105.0	8.0	39.4803149606	21.2920636554	5014	371475
482.0764775276184	74	0.00053861	44.2280701754	21.6811160002	125.0	10.0	44.2280701754	21.6811160002	5042	376517
488.8679316043854	75	0.000582892	44.252173913	28.9950051106	196.0	10.0	44.252173913	28.9950051106	5089	381606
495.5186393260956	76	0.000641385	42.1512605042	21.80225825	144.0	11.0	42.1512605042	21.80225825	5016	386622
502.20421075820923	77	0.000539003	43.5565217391	21.2579156835	148.0	11.0	43.5565217391	21.2579156835	5009	391631
508.925409078598	78	0.000608103	40.6585365854	24.1667073512	176.0	12.0	40.6585365854	24.1667073512	5001	396632
515.7234461307526	79	0.000610452	44.9115044248	26.424565375	158.0	13.0	44.9115044248	26.424565375	5075	401707
522.4943289756775	80	0.000548341	48.9126213592	29.6523896108	200.0	10.0	48.9126213592	29.6523896108	5038	406745
529.0254557132721	81	0.000562383	48.7788461538	22.115064797	114.0	14.0	48.7788461538	22.115064797	5073	411818
535.5793964862823	82	0.000707563	47.0186915888	24.5070965532	165.0	12.0	47.0186915888	24.5070965532	5031	416849
542.2469749450684	83	0.000451685	51.2755102041	27.8281096369	132.0	10.0	51.2755102041	27.8281096369	5025	421874
548.9334647655487	84	0.000430985	48.2666666667	26.1887895561	172.0	13.0	48.2666666667	26.1887895561	5068	426942
555.5504224300385	85	0.000702851	49.702970297	21.8144944795	124.0	14.0	49.702970297	21.8144944795	5020	431962
562.2539677619934	86	0.000525942	52.8125	30.8478499048	136.0	11.0	52.8125	30.8478499048	5070	437032
568.8774111270905	87	0.000453234	49.4215686275	27.5052352502	192.0	14.0	49.4215686275	27.5052352502	5041	442073
575.4338040351868	88	0.000671666	52.25	28.4392627659	137.0	15.0	52.25	28.4392627659	5016	447089
581.996392250061	89	0.000522868	49.2254901961	21.6128623934	115.0	14.0	49.2254901961	21.6128623934	5021	452110
588.4229066371918	90	0.000562472	55.8222222222	30.1955028947	170.0	14.0	55.8222222222	30.1955028947	5024	457134
594.7459664344788	91	0.000692992	53.7446808511	25.7082386704	121.0	13.0	53.7446808511	25.7082386704	5052	462186
601.3778629302979	92	0.000804998	52.4791666667	24.2069975965	141.0	13.0	52.4791666667	24.2069975965	5038	467224
