Time	Iteration	LossDelta	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.260567903518677	0	0.0074892	24.6097560976	10.7383017433	49.0	10.0	24.6097560976	10.7383017433	1009	1009
9.505960464477539	1	0.00816345	21.4042553191	11.8728361065	64.0	9.0	21.4042553191	11.8728361065	1006	2015
10.820428848266602	2	0.00849533	23.7674418605	14.9788024008	99.0	9.0	23.7674418605	14.9788024008	1022	3037
12.166903734207153	3	0.00919533	24.1904761905	16.9217218746	110.0	10.0	24.1904761905	16.9217218746	1016	4053
13.361351490020752	4	0.0101023	27.6216216216	15.8563677231	79.0	10.0	27.6216216216	15.8563677231	1022	5075
14.613560676574707	5	0.00570297	25.05	16.6702579464	111.0	9.0	25.05	16.6702579464	1002	6077
15.962317705154419	6	0.00988007	26.225	14.7164661179	65.0	8.0	26.225	14.7164661179	1049	7126
17.231600999832153	7	0.00965214	25.275	15.0399260304	95.0	10.0	25.275	15.0399260304	1011	8137
18.540359020233154	8	0.00930405	23.9534883721	11.4687715292	62.0	12.0	23.9534883721	11.4687715292	1030	9167
19.842670917510986	9	0.00665379	22.9090909091	14.2459215564	70.0	9.0	22.9090909091	14.2459215564	1008	10175
21.21316146850586	10	0.00173759	22.0217391304	8.32881099723	49.0	11.0	22.0217391304	8.32881099723	1013	11188
22.55521059036255	11	0.00763035	25.25	16.0495327035	106.0	10.0	25.25	16.0495327035	1010	12198
24.05856227874756	12	0.0102539	32.6666666667	23.3389603605	109.0	9.0	32.6666666667	23.3389603605	1078	13276
25.32495427131653	13	0.00999737	28.3888888889	13.6163255318	67.0	10.0	28.3888888889	13.6163255318	1022	14298
26.611631393432617	14	0.00994778	30.4242424242	16.8469587275	94.0	10.0	30.4242424242	16.8469587275	1004	15302
27.916356325149536	15	0.013772	27.2432432432	16.5943745033	93.0	10.0	27.2432432432	16.5943745033	1008	16310
29.231767892837524	16	0.00712872	24.7804878049	12.3318192338	63.0	11.0	24.7804878049	12.3318192338	1016	17326
30.52655553817749	17	0.0116444	29.5588235294	15.7670377994	84.0	11.0	29.5588235294	15.7670377994	1005	18331
31.91091227531433	18	0.00726604	27.0263157895	11.7394674902	64.0	12.0	27.0263157895	11.7394674902	1027	19358
33.17363357543945	19	0.0111828	29.6470588235	15.2409710069	86.0	10.0	29.6470588235	15.2409710069	1008	20366
34.461610555648804	20	0.008008	27.4594594595	14.590990546	79.0	12.0	27.4594594595	14.590990546	1016	21382
35.71849775314331	21	0.0100441	32.4838709677	16.2100545615	85.0	13.0	32.4838709677	16.2100545615	1007	22389
36.97943735122681	22	0.0153837	30.6060606061	18.422547769	106.0	14.0	30.6060606061	18.422547769	1010	23399
38.16148018836975	23	0.0161047	28.7714285714	16.1175781844	87.0	9.0	28.7714285714	16.1175781844	1007	24406
39.44651985168457	24	0.0108671	26.6666666667	14.8571545975	76.0	9.0	26.6666666667	14.8571545975	1040	25446
40.609562158584595	25	0.0135136	29.5428571429	14.507816331	69.0	11.0	29.5428571429	14.507816331	1034	26480
41.80225896835327	26	0.00889015	25.7435897436	12.6465115261	68.0	12.0	25.7435897436	12.6465115261	1004	27484
43.15285849571228	27	0.0186195	37.25	16.6489489158	84.0	14.0	37.25	16.6489489158	1043	28527
44.43970084190369	28	0.0157003	29.8823529412	15.7457084833	72.0	13.0	29.8823529412	15.7457084833	1016	29543
45.51934838294983	29	0.00738907	28.7142857143	12.645883415	66.0	11.0	28.7142857143	12.645883415	1005	30548
46.870447635650635	30	0.00924683	31.9696969697	17.0142272881	72.0	11.0	31.9696969697	17.0142272881	1055	31603
48.22871112823486	31	0.0170898	38.0	20.6684587037	104.0	15.0	38.0	20.6684587037	1026	32629
49.52025604248047	32	0.0164757	32.40625	14.861568253	62.0	12.0	32.40625	14.861568253	1037	33666
50.69441366195679	33	0.0120335	30.6285714286	18.0255147964	85.0	11.0	30.6285714286	18.0255147964	1072	34738
52.02364444732666	34	0.0174713	34.6551724138	20.1533361011	102.0	11.0	34.6551724138	20.1533361011	1005	35743
53.365620374679565	35	0.0173721	31.1764705882	18.3310578435	92.0	9.0	31.1764705882	18.3310578435	1060	36803
54.73194646835327	36	0.00379562	37.9285714286	17.3430277704	75.0	12.0	37.9285714286	17.3430277704	1062	37865
56.02539086341858	37	0.0103951	30.4848484848	11.5970769884	59.0	14.0	30.4848484848	11.5970769884	1006	38871
57.384122133255005	38	0.00521278	40.7307692308	26.3403137828	115.0	15.0	40.7307692308	26.3403137828	1059	39930
58.708542346954346	39	0.00559902	36.3928571429	15.1594837966	65.0	12.0	36.3928571429	15.1594837966	1019	40949
60.07849645614624	40	0.0168724	35.7931034483	16.4911246984	69.0	10.0	35.7931034483	16.4911246984	1038	41987
61.41632390022278	41	0.0151768	38.0357142857	16.5755459786	80.0	10.0	38.0357142857	16.5755459786	1065	43052
62.724196434020996	42	0.0159473	37.4074074074	20.8437916137	99.0	13.0	37.4074074074	20.8437916137	1010	44062
64.10774660110474	43	0.0102262	35.9655172414	20.3816732395	104.0	12.0	35.9655172414	20.3816732395	1043	45105
65.40699529647827	44	0.013484	35.5862068966	15.7972438482	80.0	16.0	35.5862068966	15.7972438482	1032	46137
66.71042251586914	45	0.014348	36.6071428571	16.0653559956	63.0	14.0	36.6071428571	16.0653559956	1025	47162
67.98867893218994	46	0.00846291	43.125	16.890116686	74.0	14.0	43.125	16.890116686	1035	48197
69.24310564994812	47	0.000770569	40.72	19.0777776484	87.0	15.0	40.72	19.0777776484	1018	49215
70.54259753227234	48	0.0116816	38.9615384615	16.2586799758	76.0	16.0	38.9615384615	16.2586799758	1013	50228
71.84886407852173	49	0.00419235	33.6	13.8506317545	71.0	17.0	33.6	13.8506317545	1008	51236
73.21839380264282	50	0.00623798	39.1111111111	11.826941414	59.0	18.0	39.1111111111	11.826941414	1056	52292
74.53080868721008	51	0.00452995	38.7692307692	16.1300190574	94.0	19.0	38.7692307692	16.1300190574	1008	53300
75.8667848110199	52	0.0147495	44.2608695652	21.2811763963	92.0	18.0	44.2608695652	21.2811763963	1018	54318
77.1819474697113	53	0.0226803	42.375	18.6230424027	89.0	14.0	42.375	18.6230424027	1017	55335
78.48266196250916	54	0.00626755	38.6153846154	15.234265333	77.0	12.0	38.6153846154	15.234265333	1004	56339
79.83158779144287	55	0.00899696	46.9090909091	20.2302857817	93.0	13.0	46.9090909091	20.2302857817	1032	57371
81.16033267974854	56	0.0101738	43.5833333333	19.2113609328	104.0	15.0	43.5833333333	19.2113609328	1046	58417
82.53451585769653	57	-0.00127983	54.1052631579	25.1100624344	137.0	20.0	54.1052631579	25.1100624344	1028	59445
83.9150037765503	58	0.0108147	45.6086956522	20.0472032755	99.0	17.0	45.6086956522	20.0472032755	1049	60494
85.26441264152527	59	0.0109997	43.125	23.069302294	105.0	14.0	43.125	23.069302294	1035	61529
86.6656768321991	60	0.0203934	56.0	37.990303472	157.0	11.0	56.0	37.990303472	1064	62593
87.99225425720215	61	0.00402927	39.2692307692	15.7127035629	93.0	10.0	39.2692307692	15.7127035629	1021	63614
89.30675482749939	62	0.00666237	46.4090909091	23.8034739461	130.0	22.0	46.4090909091	23.8034739461	1021	64635
90.63313150405884	63	0.0128851	41.32	17.5333282636	95.0	18.0	41.32	17.5333282636	1033	65668
92.00661563873291	64	0.01968	60.4117647059	34.8122000649	163.0	22.0	60.4117647059	34.8122000649	1027	66695
93.28108167648315	65	0.00563431	43.6956521739	17.752978397	76.0	18.0	43.6956521739	17.752978397	1005	67700
94.61002564430237	66	0.00735664	46.8636363636	18.7308579975	100.0	16.0	46.8636363636	18.7308579975	1031	68731
95.94135761260986	67	0.0163536	48.4285714286	24.3243390329	113.0	21.0	48.4285714286	24.3243390329	1017	69748
97.2709093093872	68	0.0276489	66.9333333333	39.2640067011	193.0	32.0	66.9333333333	39.2640067011	1004	70752
98.61283326148987	69	0.0225334	51.55	22.8045499846	122.0	14.0	51.55	22.8045499846	1031	71783
99.95271158218384	70	0.0037365	46.6818181818	19.4080263706	91.0	16.0	46.6818181818	19.4080263706	1027	72810
101.29509544372559	71	0.0252419	51.75	23.9308900796	110.0	18.0	51.75	23.9308900796	1035	73845
102.67425179481506	72	0.0087738	48.5909090909	23.4630446194	91.0	12.0	48.5909090909	23.4630446194	1069	74914
104.09001541137695	73	0.0150032	49.2727272727	24.2490521243	93.0	13.0	49.2727272727	24.2490521243	1084	75998
105.38959646224976	74	0.00794601	44.6956521739	19.7801718518	94.0	15.0	44.6956521739	19.7801718518	1028	77026
106.78004860877991	75	0.00917244	59.0555555556	23.6935814614	121.0	19.0	59.0555555556	23.6935814614	1063	78089
108.14791870117188	76	0.00534439	50.75	19.2402572748	93.0	21.0	50.75	19.2402572748	1015	79104
109.44620823860168	77	0.0208588	56.3888888889	21.3232759858	91.0	23.0	56.3888888889	21.3232759858	1015	80119
110.83983325958252	78	0.00936317	53.2631578947	22.442539741	90.0	20.0	53.2631578947	22.442539741	1012	81131
112.22581100463867	79	0.00908089	49.2857142857	20.2323241071	94.0	14.0	49.2857142857	20.2323241071	1035	82166
113.54443359375	80	0.0193253	59.8235294118	29.074418297	150.0	19.0	59.8235294118	29.074418297	1017	83183
114.87743997573853	81	0.0148411	51.75	16.2353780369	101.0	23.0	51.75	16.2353780369	1035	84218
116.28844785690308	82	0.0297813	52.4	28.2212685753	133.0	21.0	52.4	28.2212685753	1048	85266
117.57318925857544	83	0.00359535	50.65	22.7206403959	105.0	14.0	50.65	22.7206403959	1013	86279
118.94761276245117	84	0.0177898	64.8125	27.6997715469	140.0	31.0	64.8125	27.6997715469	1037	87316
120.3124749660492	85	0.0279236	56.5	29.3735519738	142.0	18.0	56.5	29.3735519738	1017	88333
121.6240553855896	86	-0.00635529	56.8333333333	25.3119427236	128.0	24.0	56.8333333333	25.3119427236	1023	89356
123.10215926170349	87	-0.000146866	57.6111111111	25.3862143011	118.0	11.0	57.6111111111	25.3862143011	1037	90393
124.48115468025208	88	-0.0007267	50.4761904762	24.9907012185	135.0	13.0	50.4761904762	24.9907012185	1060	91453
125.75903677940369	89	0.00529861	54.3684210526	14.9110009771	91.0	38.0	54.3684210526	14.9110009771	1033	92486
127.10431146621704	90	0.012888	63.375	24.170940714	114.0	33.0	63.375	24.170940714	1014	93500
128.35027718544006	91	0.0161247	59.0	27.1002039223	125.0	24.0	59.0	27.1002039223	1121	94621
129.70469784736633	92	0.00327492	56.2631578947	21.8820813627	106.0	30.0	56.2631578947	21.8820813627	1069	95690
130.8614182472229	93	0.0144062	63.2941176471	24.1509096306	122.0	22.0	63.2941176471	24.1509096306	1076	96766
132.24199509620667	94	0.0106373	60.8823529412	25.3954195799	138.0	29.0	60.8823529412	25.3954195799	1035	97801
133.62942218780518	95	0.0179119	65.6875	29.5798046604	132.0	31.0	65.6875	29.5798046604	1051	98852
135.06047749519348	96	0.0221272	62.4117647059	35.9330403807	156.0	20.0	62.4117647059	35.9330403807	1061	99913
136.45119404792786	97	0.00402641	55.0	22.4991227899	103.0	27.0	55.0	22.4991227899	1045	100958
137.77782273292542	98	0.0171947	72.5714285714	35.2718306984	160.0	32.0	72.5714285714	35.2718306984	1016	101974
139.22333669662476	99	0.0160484	74.0714285714	35.6560239064	168.0	33.0	74.0714285714	35.6560239064	1037	103011
